equity_curve,predicted,actual
5.270729565392369e-42,buy,buy
5.217964275901037e-42,buy,buy
5.165727219881099e-42,buy,buy
5.114013109185688e-42,buy,buy
5.062816708607591e-42,buy,buy
5.01213283534927e-42,buy,buy
4.96195635849819e-42,buy,buy
4.9122821985073955e-42,buy,buy
4.863105326681291e-42,buy,buy
4.8144207646665685e-42,buy,buy
4.7662235839482294e-42,buy,buy
4.718508905350653e-42,buy,buy
4.671271898543661e-42,buy,buy
4.624507781553524e-42,buy,buy
4.5782118202788685e-42,buy,buy
4.5323793280114215e-42,buy,buy
4.487005664961561e-42,buy,buy
4.442086237788614e-42,buy,buy
4.397616499135853e-42,buy,buy
4.3535919471701546e-42,buy,buy
4.3100081251262586e-42,buy,buy
4.2668606208555954e-42,buy,buy
4.224145066379628e-42,buy,buy
4.1818571374476664e-42,buy,buy
4.1399925530991064e-42,buy,buy
4.098547075230054e-42,buy,buy
4.0575165081642846e-42,buy,buy
4.016896698228502e-42,buy,buy
3.9766835333318467e-42,buy,buy
3.936872942549611e-42,buy,buy
3.897460895711128e-42,buy,buy
3.858443402991781e-42,buy,buy
3.8198165145091003e-42,buy,buy
3.7815763199229004e-42,buy,buy
3.7437189480394235e-42,buy,buy
3.706240566419444e-42,buy,buy
3.669137380990297e-42,buy,buy
3.632405635661791e-42,buy,buy
3.596041611945964e-42,buy,buy
3.560041628580648e-42,buy,buy
3.5244020411568024e-42,buy,buy
3.4891192417495755e-42,buy,buy
3.4541896585530627e-42,buy,buy
3.419609755518719e-42,buy,buy
3.385376031997392e-42,buy,buy
3.351485022384938e-42,buy,buy
3.317933295771387e-42,buy,buy
3.28471745559362e-42,buy,buy
3.2518341392915204e-42,buy,buy
3.219280017967571e-42,buy,buy
3.187051796049858e-42,buy,buy
3.155146210958447e-42,buy,buy
3.1235600327751036e-42,buy,buy
3.092290063916312e-42,buy,buy
3.0613331388095754e-42,buy,buy
3.030686123572953e-42,buy,buy
3.000345915697806e-42,buy,buy
2.970309443734717e-42,buy,buy
2.940573666982561e-42,buy,buy
2.911135575180677e-42,buy,buy
2.881992188204137e-42,buy,buy
2.8531405557620486e-42,buy,buy
2.824577757098893e-42,buy,buy
2.7963009006988427e-42,buy,buy
2.768307123993044e-42,buy,buy
2.7405935930698283e-42,buy,buy
2.7131575023878255e-42,buy,buy
2.6859960744919485e-42,buy,buy
2.6591065597322215e-42,buy,buy
2.6324862359854227e-42,buy,buy
2.6061324083795138e-42,buy,buy
2.5800424090208293e-42,buy,buy
2.5542135967239946e-42,buy,buy
2.52864335674455e-42,buy,buy
2.50332910051425e-42,buy,buy
2.4782682653790147e-42,buy,buy
2.4534583143395006e-42,buy,buy
2.428896735794273e-42,buy,buy
2.4045810432855463e-42,buy,buy
2.3805087752474716e-42,buy,buy
2.356677494756943e-42,buy,buy
2.3330847892868987e-42,buy,buy
2.3097282704620932e-42,buy,buy
2.2866055738173123e-42,buy,buy
2.2637143585580104e-42,buy,buy
2.241052307323343e-42,buy,buy
2.2186171259515722e-42,buy,buy
2.1964065432478197e-42,buy,buy
2.1744183107541462e-42,buy,buy
2.1526502025219315e-42,buy,buy
2.1311000148865337e-42,buy,buy
2.1097655662442046e-42,buy,buy
2.088644696831237e-42,buy,buy
2.0677352685053253e-42,buy,buy
2.047035164529113e-42,buy,buy
2.0265422893559066e-42,buy,buy
2.0062545684175377e-42,buy,buy
1.986169947914346e-42,buy,buy
1.9662863946072655e-42,buy,buy
1.946601895611993e-42,buy,buy
1.9271144581952158e-42,buy,buy
1.90782210957288e-42,buy,buy
1.8887228967104796e-42,buy,buy
1.869814886125342e-42,buy,buy
1.8510961636908965e-42,buy,buy
1.8325648344428986e-42,buy,buy
1.8142190223875963e-42,buy,buy
1.7960568703118168e-42,buy,buy
1.7780765395949546e-42,buy,buy
1.76027621002284e-42,buy,buy
1.7426540796034728e-42,buy,buy
1.7252083643846e-42,buy,buy
1.707937298273121e-42,buy,buy
1.6908391328562966e-42,buy,buy
1.6739121372247548e-42,buy,buy
1.6571545977972613e-42,buy,buy
1.640564818147249e-42,buy,buy
1.6241411188310826e-42,buy,buy
1.6078818372180414e-42,buy,buy
1.591785327322006e-42,buy,buy
1.5758499596348296e-42,buy,buy
1.5600741209613754e-42,buy,buy
1.5444562142562086e-42,buy,buy
1.528994658461921e-42,buy,buy
1.513687888349075e-42,buy,buy
1.4985343543577484e-42,buy,buy
1.48353252244067e-42,buy,buy
1.4686808739079188e-42,buy,buy
1.453977905273184e-42,buy,buy
1.4394221281015604e-42,buy,buy
1.4250120688588693e-42,buy,buy
1.410746268762487e-42,buy,buy
1.3966232836336669e-42,buy,buy
1.3826416837513404e-42,buy,buy
1.3688000537073807e-42,buy,buy
1.355096992263316e-42,buy,buy
1.3415311122084769e-42,buy,buy
1.3281010402195645e-42,buy,buy
1.3148054167216232e-42,buy,buy
1.3016428957504068e-42,buy,buy
1.2886121448161209e-42,buy,buy
1.2757118447685302e-42,buy,buy
1.262940689663417e-42,buy,buy
1.2502973866303744e-42,buy,buy
1.2377806557419256e-42,buy,buy
1.2253892298839513e-42,buy,buy
1.2131218546274154e-42,buy,buy
1.2009772881013747e-42,buy,buy
1.18895430086726e-42,buy,buy
1.177051675794415e-42,buy,buy
1.165268207936882e-42,buy,buy
1.1536027044114213e-42,buy,buy
1.1420539842767506e-42,buy,buy
1.1306208784139941e-42,buy,buy
1.119302229408329e-42,buy,buy
1.1080968914318156e-42,buy,buy
1.097003730127401e-42,buy,buy
1.0860216224940844e-42,buy,buy
1.0751494567732313e-42,buy,buy
1.064386132336026e-42,buy,buy
1.0537305595720517e-42,buy,buy
1.0431816597789842e-42,buy,buy
1.0327383650533918e-42,buy,buy
1.0223996181826272e-42,buy,buy
1.012164372537802e-42,buy,buy
1.002031591967833e-42,buy,buy
9.920002506945482e-43,buy,buy
9.820693332088443e-43,buy,buy
9.722378341678826e-43,buy,buy
9.625047582933145e-43,buy,buy
9.528691202705259e-43,buy,buy
9.433299446488903e-43,buy,buy
9.338862657430205e-43,buy,buy
9.245371275350084e-43,buy,buy
9.152815835776441e-43,buy,buy
9.061186968986035e-43,buy,buy
8.970475399055955e-43,buy,buy
8.880671942924579e-43,buy,buy
8.791767509461945e-43,buy,buy
8.70375309854942e-43,buy,buy
8.616619800168582e-43,buy,buy
8.530358793499235e-43,buy,buy
8.444961346026437e-43,buy,buy
8.360418812656483e-43,buy,buy
8.276722634841721e-43,buy,buy
8.193864339714153e-43,buy,buy
8.111835539227681e-43,buy,buy
8.030627929308966e-43,buy,buy
7.95023328901677e-43,buy,buy
7.870643479709724e-43,buy,buy
7.79185044422242e-43,buy,buy
7.713846206049758e-43,buy,buy
7.636622868539456e-43,buy,buy
7.560172614092639e-43,buy,buy
7.484487703372439e-43,buy,buy
7.409560474520515e-43,buy,buy
7.335383342381409e-43,buy,buy
7.261948797734678e-43,buy,buy
7.18924940653471e-43,buy,buy
7.1172778091581426e-43,buy,buy
7.046026719658827e-43,buy,buy
6.975488925030242e-43,buy,buy
6.905657284475298e-43,buy,buy
6.8365247286834435e-43,buy,buy
6.768084259115019e-43,buy,buy
6.700328947292766e-43,buy,buy
6.6332519341004315e-43,buy,buy
6.566846429088396e-43,buy,buy
6.501105709786253e-43,buy,buy
6.4360231210222664e-43,buy,buy
6.371592074249643e-43,buy,buy
6.307806046879554e-43,buy,buy
6.244658581620824e-43,buy,buy
6.182143285826243e-43,buy,buy
6.120253830845406e-43,buy,buy
6.058983951384051e-43,buy,buy
5.9983274448697934e-43,buy,buy
5.93827817082422e-43,buy,buy
5.878830050241264e-43,buy,buy
5.8199770649718085e-43,buy,buy
5.761713257114445e-43,buy,buy
5.704032728412332e-43,buy,buy
5.6469296396560985e-43,buy,buy
5.5903982100927126e-43,buy,buy
5.53443271684028e-43,buy,buy
5.479027494308694e-43,buy,buy
5.424176933626087e-43,buy,buy
5.369875482071025e-43,buy,buy
5.316117642510385e-43,buy,buy
5.262897972842861e-43,buy,buy
5.210211085448037e-43,buy,buy
5.158051646640984e-43,buy,buy
5.1064143761323056e-43,buy,buy
5.055294046493602e-43,buy,buy
5.004685482628272e-43,buy,buy
4.954583561247624e-43,buy,buy
4.904983210352223e-43,buy,buy
4.855879408718437e-43,buy,buy
4.807267185390118e-43,buy,buy
4.759141619175376e-43,buy,buy
4.711497838148386e-43,buy,buy
4.664331019156189e-43,buy,buy
4.6176363873304236e-43,buy,buy
4.571409215603949e-43,buy,buy
4.52564482423231e-43,buy,buy
4.4803385803199865e-43,buy,buy
4.435485897351388e-43,buy,buy
4.391082234726545e-43,buy,buy
4.347123097301451e-43,buy,buy
4.303604034932997e-43,buy,buy
4.26052064202847e-43,buy,buy
4.217868557099561e-43,buy,buy
4.1756434623208316e-43,buy,buy
4.133841083092607e-43,buy,buy
4.0924571876082435e-43,buy,buy
4.051487586425726e-43,buy,buy
4.0109281320435555e-43,buy,buy
3.970774718480883e-43,buy,buy
3.9310232808618465e-43,buy,buy
3.891669795004069e-43,buy,buy
3.8527102770112736e-43,buy,buy
3.814140782869983e-43,buy,buy
3.77595740805025e-43,buy,buy
3.738156287110387e-43,buy,buy
3.700733593305656e-43,buy,buy
3.663685538200872e-43,buy,buy
3.627008371286887e-43,buy,buy
3.5906983796009084e-43,buy,buy
3.5547518873506287e-43,buy,buy
3.519165255542106e-43,buy,buy
3.4839348816113782e-43,buy,buy
3.449057199059762e-43,buy,buy
3.4145286770928032e-43,buy,buy
3.380345820262841e-43,buy,buy
3.346505168115152e-43,buy,buy
3.313003294837636e-43,buy,buy
3.2798368089140063e-43,buy,buy
3.247002352780458e-43,buy,buy
3.214496602485766e-43,buy,buy
3.182316267354791e-43,buy,buy
3.1504580896553533e-43,buy,buy
3.118918844268439e-43,buy,buy
3.0876953383617113e-43,buy,buy
3.056784411066286e-43,buy,buy
3.0261829331567482e-43,buy,buy
2.995887806734367e-43,buy,buy
2.965895964913486e-43,buy,buy
2.936204371511049e-43,buy,buy
2.906810020739239e-43,buy,buy
2.8777099369011884e-43,buy,buy
2.848901174089741e-43,buy,buy
2.820380815889225e-43,buy,buy
2.7921459750802156e-43,buy,buy
2.7641937933472496e-43,buy,buy
2.736521440989469e-43,buy,buy
2.7091261166341588e-43,buy,buy
2.6820050469531557e-43,buy,buy
2.6551554863820926e-43,buy,buy
2.628574716842455e-43,buy,buy
2.602260047466421e-43,buy,buy
2.5762088143244546e-43,buy,buy
2.550418380155626e-43,buy,buy
2.524886134100633e-43,buy,buy
2.499609491437493e-43,buy,buy
2.474585893319884e-43,buy,buy
2.4498128065181007e-43,buy,buy
2.4252877231626094e-43,buy,buy
2.4010081604901655e-43,buy,buy
2.3769716605924738e-43,buy,buy
2.3531757901673677e-43,buy,buy
2.3296181402724746e-43,buy,buy
2.3062963260813527e-43,buy,buy
2.2832079866420633e-43,buy,buy
2.2603507846381656e-43,buy,buy
2.2377224061521007e-43,buy,buy
2.2153205604309448e-43,buy,buy
2.1931429796545087e-43,buy,buy
2.1711874187057586e-43,buy,buy
2.149451654943533e-43,buy,buy
2.1279334879775386e-43,buy,buy
2.106630739445595e-43,buy,buy
2.0855412527931127e-43,buy,buy
2.064662893054777e-43,buy,buy
2.0439935466384168e-43,buy,buy
2.023531121111039e-43,buy,buy
2.0032735449870027e-43,buy,buy
1.983218767518317e-43,buy,buy
1.9633647584870348e-43,buy,buy
1.943709507999727e-43,buy,buy
1.924251026284013e-43,buy,buy
1.904987343487131e-43,buy,buy
1.885916509476519e-43,buy,buy
1.8670365936424002e-43,buy,buy
1.8483456847023362e-43,buy,buy
1.829841890507744e-43,buy,buy
1.8115233378523454e-43,buy,buy
1.7933881722825355e-43,buy,buy
1.7754345579096505e-43,buy,buy
1.7576606772241133e-43,buy,buy
1.7400647309114406e-43,buy,buy
1.722644937670092e-43,buy,buy
1.7053995340311419e-43,buy,buy
1.6883267741797575e-43,buy,buy
1.6714249297784636e-43,buy,buy
1.6546922897921766e-43,buy,buy
1.6381271603149903e-43,buy,buy
1.6217278643986955e-43,buy,buy
1.6054927418830166e-43,buy,buy
1.5894201492275474e-43,buy,buy
1.57350845934537e-43,buy,buy
1.5577560614383382e-43,buy,buy
1.5421613608340109e-43,buy,buy
1.5267227788242175e-43,buy,buy
1.5114387525052399e-43,buy,buy
1.4963077346195938e-43,buy,buy
1.4813281933993938e-43,buy,buy
1.4664986124112878e-43,buy,buy
1.4518174904029425e-43,buy,buy
1.4372833411510661e-43,buy,buy
1.4228946933109527e-43,buy,buy
1.4086500902675327e-43,buy,buy
1.394548089987914e-43,buy,buy
1.3805872648754007e-43,buy,buy
1.3667662016249712e-43,buy,buy
1.353083501080205e-43,buy,buy
1.3395377780916405e-43,buy,buy
1.3261276613765518e-43,buy,buy
1.3128517933801282e-43,buy,buy
1.2997088301380444e-43,buy,buy
1.286697441140406e-43,buy,buy
1.273816309197057e-43,buy,buy
1.2610641303042364e-43,buy,buy
1.2484396135125684e-43,buy,buy
1.2359414807963753e-43,buy,buy
1.2235684669242984e-43,buy,buy
1.2113193193312138e-43,buy,buy
1.199192797991431e-43,buy,buy
1.1871876752931604e-43,buy,buy
1.1753027359142375e-43,buy,buy
1.1635367766990918e-43,buy,buy
1.151888606536947e-43,buy,buy
1.1403570462412397e-43,buy,buy
1.1289409284302476e-43,buy,buy
1.1176390974089096e-43,buy,buy
1.1064504090518318e-43,buy,buy
1.0953737306874627e-43,buy,buy
1.0844079409834293e-43,buy,buy
1.0735519298330204e-43,buy,buy
1.0628045982428063e-43,buy,buy
1.0521648582213837e-43,buy,buy
1.041631632669235e-43,buy,buy
1.0312038552696883e-43,buy,buy
1.020880470380972e-43,buy,buy
1.0106604329293467e-43,buy,buy
1.0005427083033097e-43,buy,buy
9.905262722488572e-44,buy,buy
9.80610110765795e-44,buy,buy
9.707932200050883e-44,buy,buy
9.610746061672377e-44,buy,buy
9.514532854016737e-44,buy,buy
9.419282837071577e-44,buy,buy
9.324986368331805e-44,buy,buy
9.231633901823475e-44,buy,buy
9.139215987137419e-44,buy,buy
9.047723268472539e-44,buy,buy
8.957146483688691e-44,buy,buy
8.867476463369044e-44,buy,buy
8.778704129891828e-44,buy,buy
8.690820496511368e-44,buy,buy
8.603816666448332e-44,buy,buy
8.517683831989068e-44,buy,buy
8.432413273593973e-44,buy,buy
8.347996359014784e-44,buy,buy
8.264424542420698e-44,buy,buy
8.18168936353325e-44,buy,buy
8.099782446769851e-44,buy,buy
8.01869550039589e-44,buy,buy
7.93842031568534e-44,buy,buy
7.858948766089754e-44,buy,buy
7.780272806415583e-44,buy,buy
7.702384472009738e-44,buy,buy
7.625275877953295e-44,buy,buy
7.548939218263277e-44,buy,buy
7.473366765102426e-44,buy,buy
7.398550867996885e-44,buy,buy
7.324483953061716e-44,buy,buy
7.251158522234164e-44,buy,buy
7.178567152514602e-44,buy,buy
7.106702495215077e-44,buy,buy
7.035557275215371e-44,buy,buy
6.965124290226518e-44,buy,buy
6.895396410061687e-44,buy,buy
6.826366575914371e-44,buy,buy
6.758027799643792e-44,buy,buy
6.690373163067475e-44,buy,buy
6.623395817260888e-44,buy,buy
6.557088981864102e-44,buy,buy
6.491445944395394e-44,buy,buy
6.426460059571713e-44,buy,buy
6.36212474863596e-44,buy,buy
6.298433498690991e-44,buy,buy
6.235379862040295e-44,buy,buy
6.17295745553527e-44,buy,buy
6.111159959929034e-44,buy,buy
6.049981119236704e-44,buy,buy
5.989414740102082e-44,buy,buy
5.929454691170676e-44,buy,buy
5.870094902469002e-44,buy,buy
5.8113293647901e-44,buy,buy
5.753152129085198e-44,buy,buy
5.69555730586147e-44,buy,buy
5.638539064585818e-44,buy,buy
5.582091633094632e-44,buy,buy
5.526209297009448e-44,buy,buy
5.470886399158458e-44,buy,buy
5.416117339003823e-44,buy,buy
5.361896572074704e-44,buy,buy
5.308218609405974e-44,buy,buy
5.255078016982555e-44,buy,buy
5.202469415189308e-44,buy,buy
5.15038747826644e-44,buy,buy
5.098826933770352e-44,buy,buy
5.047782562039896e-44,buy,buy
4.997249195667967e-44,buy,buy
4.947221718978387e-44,buy,buy
4.897695067508029e-44,buy,buy
4.848664227494121e-44,buy,buy
4.800124235366685e-44,buy,buy
4.752070177246056e-44,buy,buy
4.704497188445436e-44,buy,buy
4.657400452978417e-44,buy,buy
4.610775203071449e-44,buy,buy
4.564616718681175e-44,buy,buy
4.518920327016608e-44,buy,buy
4.4736814020660844e-44,buy,buy
4.428895364128957e-44,buy,buy
4.3845576793519757e-44,buy,buy
4.34066385927031e-44,buy,buy
4.2972094603531633e-44,buy,buy
4.2541900835539393e-44,buy,buy
4.2116013738649106e-44,buy,buy
4.169439019876345e-44,buy,buy
4.127698753340046e-44,buy,buy
4.0863763487372626e-44,buy,buy
4.045467622850925e-44,buy,buy
4.0049684343421614e-44,buy,buy
3.964874683331057e-44,buy,buy
3.9251823109816054e-44,buy,buy
3.885887299090822e-44,buy,buy
3.846985669681962e-44,buy,buy
3.8084734846018185e-44,buy,buy
3.7703468451220493e-44,buy,buy
3.732601891544492e-44,buy,buy
3.6952348028104345e-44,buy,buy
3.658241796113795e-44,buy,buy
3.6216191265181745e-44,buy,buy
3.5853630865777435e-44,buy,buy
3.5494700059619246e-44,buy,buy
3.51393625108383e-44,buy,buy
3.478758224732421e-44,buy,buy
3.44393236570835e-44,buy,buy
3.4094551484634465e-44,buy,buy
3.3753230827438135e-44,buy,buy
3.341532713236496e-44,buy,buy
3.308080619219687e-44,buy,buy
3.274963414216437e-44,buy,buy
3.242177745651826e-44,buy,buy
3.2097202945135725e-44,buy,buy
3.177587775016036e-44,buy,buy
3.1457769342675875e-44,buy,buy
3.114284551941304e-44,buy,buy
3.083107439948966e-44,buy,buy
3.0522424421183146e-44,buy,buy
3.021686433873541e-44,buy,buy
2.9914363219189734e-44,buy,buy
2.9614890439259334e-44,buy,buy
2.9318415682227236e-44,buy,buy
2.902490893487721e-44,buy,buy
2.873434048445543e-44,buy,buy
2.8446680915662525e-44,buy,buy
2.8161901107675784e-44,buy,buy
2.7879972231201137e-44,buy,buy
2.7600865745554663e-44,buy,buy
2.732455339577332e-44,buy,buy
2.705100720975457e-44,buy,buy
2.6780199495424697e-44,buy,buy
2.65121028379354e-44,buy,buy
2.624669009688852e-44,buy,buy
2.59839344035885e-44,buy,buy
2.5723809158322372e-44,buy,buy
2.546628802766698e-44,buy,buy
2.521134494182314e-44,buy,buy
2.4958954091976515e-44,buy,buy
2.4709089927684875e-44,buy,buy
2.4461727154291553e-44,buy,buy
2.4216840730364757e-44,buy,buy
2.397440586516255e-44,buy,buy
2.3734398016123194e-44,buy,buy
2.349679288638059e-44,buy,buy
2.3261566422304655e-44,buy,buy
2.302869481106626e-44,buy,buy
2.2798154478226594e-44,buy,buy
2.25699220853506e-44,buy,buy
2.234397452764439e-44,buy,buy
2.2120288931616219e-44,buy,buy
2.1898842652760943e-44,buy,buy
2.1679613273267625e-44,buy,buy
2.1462578599750103e-44,buy,buy
2.124771666100027e-44,buy,buy
2.1035005705763846e-44,buy,buy
2.0824424200538428e-44,buy,buy
2.0615950827393565e-44,buy,buy
2.0409564481812675e-44,buy,buy
2.0205244270556556e-44,buy,buy
2.000296950954828e-44,buy,buy
1.9802719721779285e-44,buy,buy
1.9604474635236394e-44,buy,buy
1.940821418084962e-44,buy,buy
1.921391849046049e-44,buy,buy
1.9021567894810737e-44,buy,buy
1.8831142921551082e-44,buy,buy
1.8642624293270006e-44,buy,buy
1.8455992925542208e-44,buy,buy
1.8271229924996626e-44,buy,buy
1.8088316587403795e-44,buy,buy
1.7907234395782346e-44,buy,buy
1.7727965018524466e-44,buy,buy
1.7550490307540122e-44,buy,buy
1.7374792296419867e-44,buy,buy
1.7200853198616032e-44,buy,buy
1.7028655405642128e-44,buy,buy
1.6858181485290279e-44,buy,buy
1.6689414179866494e-44,buy,buy
1.6522336404443607e-44,buy,buy
1.6356931245131715e-44,buy,buy
1.6193181957365908e-44,buy,buy
1.6031071964211173e-44,buy,buy
1.587058485468424e-44,buy,buy
1.571170438209224e-44,buy,buy
1.5554414462388e-44,buy,buy
1.5398699172541793e-44,buy,buy
1.524454274892938e-44,buy,buy
1.5091929585736218e-44,buy,buy
1.4940844233377624e-44,buy,buy
1.4791271396934749e-44,buy,buy
1.464319593460622e-44,buy,buy
1.449660285617529e-44,buy,buy
1.435147732149231e-44,buy,buy
1.4207804638972419e-44,buy,buy
1.4065570264108252e-44,buy,buy
1.3924759797997553e-44,buy,buy
1.378535898588552e-44,buy,buy
1.3647353715721744e-44,buy,buy
1.3510730016731592e-44,buy,buy
1.3375474058001902e-44,buy,buy
1.3241572147080823e-44,buy,buy
1.310901072859168e-44,buy,buy
1.2977776382860716e-44,buy,buy
1.284785582455857e-44,buy,buy
1.2719235901355347e-44,buy,buy
1.259190359258917e-44,buy,buy
1.246584600794805e-44,buy,buy
1.2341050386164944e-44,buy,buy
1.2217504093725897e-44,buy,buy
1.2095194623591095e-44,buy,buy
1.1974109593928741e-44,buy,buy
1.185423674686159e-44,buy,buy
1.173556394722605e-44,buy,buy
1.1618079181343678e-44,buy,buy
1.1501770555805009e-44,buy,buy
1.1386626296265532e-44,buy,buy
1.127263474625374e-44,buy,buy
1.115978436599109e-44,buy,buy
1.10480637312238e-44,buy,buy
1.0937461532066328e-44,buy,buy
1.0827966571856427e-44,buy,buy
1.0719567766021673e-44,buy,buy
1.0612254140957326e-44,buy,buy
1.0506014832915439e-44,buy,buy
1.0400839086905078e-44,buy,buy
1.0296716255603554e-44,buy,buy
1.0193635798278557e-44,buy,buy
1.0091587279721084e-44,buy,buy
9.990560369189034e-45,buy,buy
9.890544839361402e-45,buy,buy
9.79153056530292e-45,buy,buy
9.693507523439082e-45,buy,buy
9.59646579054141e-45,buy,buy
9.500395542722903e-45,buy,buy
9.405287054443517e-45,buy,buy
9.311130697525621e-45,buy,buy
9.2179169401793e-45,buy,buy
9.125636346037414e-45,buy,buy
9.034279573200324e-45,buy,buy
8.943837373290177e-45,buy,buy
8.854300590514657e-45,buy,buy
8.765660160740113e-45,buy,buy
8.677907110573963e-45,buy,buy
8.591032556456286e-45,buy,buy
8.505027703760504e-45,buy,buy
8.419883845903075e-45,buy,buy
8.335592363462087e-45,buy,buy
8.25214472330469e-45,buy,buy
8.169532477723253e-45,buy,buy
8.087747263580168e-45,buy,buy
8.006780801461225e-45,buy,buy
7.926624894837455e-45,buy,buy
7.847271429235362e-45,buy,buy
7.768712371415473e-45,buy,buy
7.690939768559095e-45,buy,buy
7.613945747463231e-45,buy,buy
7.537722513743539e-45,buy,buy
7.462262351045284e-45,buy,buy
7.387557620262183e-45,buy,buy
7.313600758763066e-45,buy,buy
7.240384279626286e-45,buy,buy
7.167900770881795e-45,buy,buy
7.096142894760795e-45,buy,buy
7.025103386952916e-45,buy,buy
6.95477505587082e-45,buy,buy
6.885150781922173e-45,buy,buy
6.816223516788898e-45,buy,buy
6.747986282713653e-45,buy,buy
6.680432171793448e-45,buy,buy
6.613554345280327e-45,buy,buy
6.547346032889063e-45,buy,buy
6.481800532111772e-45,buy,buy
6.416911207539399e-45,buy,buy
6.352671490189989e-45,buy,buy
6.289074876843683e-45,buy,buy
6.226114929384376e-45,buy,buy
6.163785274147964e-45,buy,buy
6.102079601277114e-45,buy,buy
6.040991664082489e-45,buy,buy
5.980515278410385e-45,buy,buy
5.920644322016672e-45,buy,buy
5.86137273394703e-45,buy,buy
5.802694513923369e-45,buy,buy
5.744603721736398e-45,buy,buy
5.687094476644284e-45,buy,buy
5.630160956777315e-45,buy,buy
5.5737973985485346e-45,buy,buy
5.5179980960702734e-45,buy,buy
5.4627574005765196e-45,buy,buy
5.4080697198510757e-45,buy,buy
5.353929517661437e-45,buy,buy
5.30033131319834e-45,buy,buy
5.2472696805209176e-45,buy,buy
5.1947392480074136e-45,buy,buy
5.1427346978113935e-45,buy,buy
5.0912507653233995e-45,buy,buy
5.0402822386379944e-45,buy,buy
4.989823958026143e-45,buy,buy
4.9398708154128713e-45,buy,buy
4.890417753860161e-45,buy,buy
4.8414597670550135e-45,buy,buy
4.7929918988026465e-45,buy,buy
4.745009242524758e-45,buy,buy
4.697506940762815e-45,buy,buy
4.6504801846863175e-45,buy,buy
4.603924213605982e-45,buy,buy
4.5578343144918e-45,buy,buy
4.51220582149592e-45,buy,buy
4.467034115480307e-45,buy,buy
4.4223146235491314e-45,buy,buy
4.3780428185858375e-45,buy,buy
4.3342142187948465e-45,buy,buy
4.2908243872478485e-45,buy,buy
4.2478689314346373e-45,buy,buy
4.2053435028184384e-45,buy,buy
4.1632437963956925e-45,buy,buy
4.1215655502602436e-45,buy,buy
4.0803045451718914e-45,buy,buy
4.039456604129262e-45,buy,buy
3.9990175919469546e-45,buy,buy
3.9589834148369206e-45,buy,buy
3.919350019994038e-45,buy,buy
3.880113395185828e-45,buy,buy
3.8412695683462825e-45,buy,buy
3.802814607173759e-45,buy,buy
3.764744618732899e-45,buy,buy
3.7270557490605306e-45,buy,buy
3.6897441827755185e-45,buy,buy
3.6528061426925205e-45,buy,buy
3.616237889439607e-45,buy,buy
3.5800357210797136e-45,buy,buy
3.544195972735878e-45,buy,buy
3.508715016220231e-45,buy,buy
3.473589259666705e-45,buy,buy
3.438815147167414e-45,buy,buy
3.404389158412676e-45,buy,buy
3.370307808334639e-45,buy,buy
3.336567646754478e-45,buy,buy
3.303165258033116e-45,buy,buy
3.2700972607254506e-45,buy,buy
3.2373603072380363e-45,buy,buy
3.204951083490196e-45,buy,buy
3.172866308578522e-45,buy,buy
3.141102734444744e-45,buy,buy
3.1096571455469095e-45,buy,buy
3.078526358533868e-45,buy,buy
3.047707221923006e-45,buy,buy
3.017196615781213e-45,buy,buy
2.986991451409038e-45,buy,buy
2.9570886710280075e-45,buy,buy
2.9274852474710803e-45,buy,buy
2.898178183876192e-45,buy,buy
2.869164513382873e-45,buy,buy
2.8404412988319034e-45,buy,buy
2.812005632467973e-45,buy,buy
2.7838546356453194e-45,buy,buy
2.7559854585363103e-45,buy,buy
2.728395279842947e-45,buy,buy
2.7010813065112532e-45,buy,buy
2.674040773448525e-45,buy,buy
2.6472709432434096e-45,buy,buy
2.620769105888787e-45,buy,buy
2.594532578507427e-45,buy,buy
2.5685587050803916e-45,buy,buy
2.5428448561781557e-45,buy,buy
2.5173884286944216e-45,buy,buy
2.4921868455825966e-45,buy,buy
2.4672375555949088e-45,buy,buy
2.4425380330241356e-45,buy,buy
2.4180857774479168e-45,buy,buy
2.3938783134756285e-45,buy,buy
2.369913190497789e-45,buy,buy
2.346187982437976e-45,buy,buy
2.3227002875072256e-45,buy,buy
2.2994477279608898e-45,buy,buy
2.27642794985793e-45,buy,buy
2.2536386228226186e-45,buy,buy
2.2310774398086257e-45,buy,buy
2.208742116865469e-45,buy,buy
2.1866303929073024e-45,buy,buy
2.1647400294840162e-45,buy,buy
2.1430688105546318e-45,buy,buy
2.121614542262963e-45,buy,buy
2.1003750527155248e-45,buy,buy
2.0793481917616645e-45,buy,buy
2.0585318307758938e-45,buy,buy
2.0379238624424008e-45,buy,buy
2.0175222005417182e-45,buy,buy
1.9973247797395285e-45,buy,buy
1.9773295553775817e-45,buy,buy
1.957534503266708e-45,buy,buy
1.9379376194819018e-45,buy,buy
1.9185369201594555e-45,buy,buy
1.8993304412961284e-45,buy,buy
1.8803162385503214e-45,buy,buy
1.8614923870452454e-45,buy,buy
1.8428569811740582e-45,buy,buy
1.824408134406954e-45,buy,buy
1.8061439791001813e-45,buy,buy
1.7880626663069775e-45,buy,buy
1.7701623655903903e-45,buy,buy
1.7524412648379776e-45,buy,buy
1.7348975700783607e-45,buy,buy
1.7175295052996135e-45,buy,buy
1.7003353122694705e-45,buy,buy
1.683313250357335e-45,buy,buy
